KÛd ADM;KÛd obce;N·zev obce;N·zev MOMC;N·zev MOP;KÛd Ë·sti obce;N·zev Ë·sti obce;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
25985949;533017;Unhoöù;;;174491;Unhoöù;Unhoöùsk·;Ë.p.;1029;;;27351;766056.68;1041758.40;2013-12-05T00:00:00
25985957;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;1031;;;27351;763447.58;1040533.21;2013-12-05T00:00:00
25985965;533017;Unhoöù;;;174491;Unhoöù;K¯ivokl·tsk·;Ë.p.;1032;;;27351;764518.73;1040624.65;2013-12-05T00:00:00
25985973;533017;Unhoöù;;;174491;Unhoöù;LuËnÌ;Ë.p.;516;;;27351;763980.39;1040777.61;2013-12-05T00:00:00
25985981;533017;Unhoöù;;;174491;Unhoöù;Na Vidouöi;Ë.p.;1027;;;27351;764951.18;1041567.77;2013-12-05T00:00:00
25985990;533017;Unhoöù;;;174491;Unhoöù;Na Vidouöi;Ë.p.;1028;;;27351;764833.31;1041421.79;2013-12-05T00:00:00
26018781;533017;Unhoöù;;;174491;Unhoöù;Lidick·;Ë.p.;1022;;;27351;763081.01;1039745.92;2013-12-05T00:00:00
26087669;533017;Unhoöù;;;174491;Unhoöù;U »eperky;Ë.p.;1033;;;27351;765878.32;1040704.87;2013-12-05T00:00:00
26087677;533017;Unhoöù;;;174491;Unhoöù;Na BÌlÈ pÏöinÏ;Ë.p.;1034;;;27351;763619.84;1039837.57;2013-12-05T00:00:00
26087685;533017;Unhoöù;;;174491;Unhoöù;Na BÌlÈ pÏöinÏ;Ë.p.;1035;;;27351;763622.78;1039792.42;2013-12-05T00:00:00
26087693;533017;Unhoöù;;;174491;Unhoöù;Za H¯iötÏm;Ë.p.;1036;;;27351;763634.96;1039855.21;2013-12-05T00:00:00
26087707;533017;Unhoöù;;;174491;Unhoöù;B¯ezov·;Ë.p.;1040;;;27351;766471.26;1041431.43;2013-12-05T00:00:00
26087715;533017;Unhoöù;;;174491;Unhoöù;;Ë.p.;1041;;;27351;766459.20;1041295.40;2013-12-05T00:00:00
26087723;533017;Unhoöù;;;174491;Unhoöù;ätef·nikova;Ë.p.;1042;;;27351;764112.98;1040535.92;2013-12-05T00:00:00
26087731;533017;Unhoöù;;;174491;Unhoöù;Wolkerova;Ë.p.;1056;;;27351;762888.46;1040230.00;2013-12-05T00:00:00
26212692;533017;Unhoöù;;;174491;Unhoöù;Husova;Ë.p.;1050;;;27351;762919.45;1040281.63;2013-12-05T00:00:00
26212706;533017;Unhoöù;;;174491;Unhoöù;Husova;Ë.p.;1051;;;27351;762943.37;1040272.80;2014-08-14T00:00:00
26212714;533017;Unhoöù;;;174491;Unhoöù;Husova;Ë.p.;1052;;;27351;762913.38;1040263.92;2013-12-05T00:00:00
26212722;533017;Unhoöù;;;174491;Unhoöù;Husova;Ë.p.;1053;;;27351;762944.00;1040250.17;2013-12-05T00:00:00
26212731;533017;Unhoöù;;;174491;Unhoöù;Husova;Ë.p.;1054;;;27351;762914.13;1040232.85;2013-12-05T00:00:00
26212749;533017;Unhoöù;;;174491;Unhoöù;Husova;Ë.p.;1055;;;27351;762935.34;1040221.02;2014-05-27T00:00:00
26212757;533017;Unhoöù;;;174491;Unhoöù;Husova;Ë.p.;1058;;;27351;762916.06;1040184.85;2013-12-05T00:00:00
26212765;533017;Unhoöù;;;174491;Unhoöù;Husova;Ë.p.;1061;;;27351;762935.93;1040102.57;2014-03-27T00:00:00
26212773;533017;Unhoöù;;;174491;Unhoöù;Husova;Ë.p.;1062;;;27351;762917.82;1040163.04;2013-12-05T00:00:00
26212781;533017;Unhoöù;;;174491;Unhoöù;Husova;Ë.p.;1063;;;27351;762945.00;1040081.00;2013-12-05T00:00:00
26212790;533017;Unhoöù;;;174491;Unhoöù;V. äefËÌka;Ë.p.;1064;;;27351;762882.58;1040161.36;2013-12-05T00:00:00
26212803;533017;Unhoöù;;;174491;Unhoöù;Husova;Ë.p.;1066;;;27351;762914.80;1040134.68;2013-12-05T00:00:00
26212811;533017;Unhoöù;;;174491;Unhoöù;Husova;Ë.p.;1070;;;27351;762914.97;1040099.44;2013-12-05T00:00:00
26212820;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;1043;;;27351;763335.48;1040627.02;2013-12-05T00:00:00
26270277;533017;Unhoöù;;;174491;Unhoöù;Na BÌlÈ pÏöinÏ;Ë.p.;1037;;;27351;763616.27;1039816.57;2013-12-05T00:00:00
26270285;533017;Unhoöù;;;174491;Unhoöù;LuËnÌ;Ë.p.;1045;;;27351;763916.27;1040683.40;2013-12-05T00:00:00
26270293;533017;Unhoöù;;;174491;Unhoöù;Zd. Hofbauera;Ë.p.;1046;;;27351;763767.55;1039564.10;2013-12-05T00:00:00
26270307;533017;Unhoöù;;;174491;Unhoöù;Zd. Hofbauera;Ë.p.;1047;;;27351;763691.10;1039650.04;2013-12-05T00:00:00
26270315;533017;Unhoöù;;;174491;Unhoöù;Pivovarsk·;Ë.p.;1077;;;27351;763224.08;1040483.46;2013-12-05T00:00:00
26270323;533017;Unhoöù;;;174491;Unhoöù;Jir·skova;Ë.p.;1078;;;27351;763055.77;1040210.53;2013-12-05T00:00:00
26443228;533017;Unhoöù;;;174491;Unhoöù;Husova;Ë.p.;1071;;;27351;762976.39;1040256.51;2013-12-05T00:00:00
26443279;533017;Unhoöù;;;174491;Unhoöù;Jir·skova;Ë.p.;1076;;;27351;763020.86;1040234.53;2013-12-05T00:00:00
26446430;533017;Unhoöù;;;174491;Unhoöù;Jir·skova;Ë.p.;1079;;;27351;763015.83;1040255.17;2013-12-05T00:00:00
26460602;533017;Unhoöù;;;174491;Unhoöù;V. äefËÌka;Ë.p.;1065;;;27351;762955.58;1040049.60;2013-12-05T00:00:00
26461471;533017;Unhoöù;;;174491;Unhoöù;Husova;Ë.p.;1074;;;27351;762916.15;1040073.77;2013-12-05T00:00:00
26463733;533017;Unhoöù;;;174491;Unhoöù;Jir·skova;Ë.p.;1082;;;27351;763053.92;1040269.10;2013-12-05T00:00:00
26502348;533017;Unhoöù;;;174491;Unhoöù;Wolkerova;Ë.p.;1073;;;27351;762975.84;1040207.61;2013-12-05T00:00:00
26508737;533017;Unhoöù;;;174491;Unhoöù;V. äefËÌka;Ë.p.;1072;;;27351;762877.28;1040092.97;2013-12-05T00:00:00
26509512;533017;Unhoöù;;;174491;Unhoöù;V. äefËÌka;Ë.p.;1060;;;27351;762881.12;1040188.55;2013-12-05T00:00:00
26520486;533017;Unhoöù;;;174491;Unhoöù;V. äefËÌka;Ë.p.;1068;;;27351;762875.53;1040125.28;2013-12-05T00:00:00
26521873;533017;Unhoöù;;;174491;Unhoöù;J. ämÌda;Ë.p.;1069;;;27351;762983.26;1040102.04;2013-12-05T00:00:00
26526247;533017;Unhoöù;;;174491;Unhoöù;Jir·skova;Ë.p.;1080;;;27351;763053.42;1040239.90;2013-12-05T00:00:00
26526301;533017;Unhoöù;;;174491;Unhoöù;J. ämÌda;Ë.p.;1067;;;27351;762974.26;1040069.83;2013-12-05T00:00:00
26528797;533017;Unhoöù;;;174491;Unhoöù;Wolkerova;Ë.p.;1083;;;27351;763082.44;1040204.29;2013-12-05T00:00:00
26531976;533017;Unhoöù;;;174491;Unhoöù;J. ämÌda;Ë.p.;1088;;;27351;763003.41;1040066.21;2013-12-05T00:00:00
26538245;533017;Unhoöù;;;174491;Unhoöù;n·m. T. G. Masaryka;Ë.ev.;485;;;27351;763576.70;1040329.24;2013-12-05T00:00:00
26541602;533017;Unhoöù;;;174491;Unhoöù;Jir·skova;Ë.p.;1081;;;27351;763020.69;1040279.34;2013-12-05T00:00:00
26542854;533017;Unhoöù;;;174491;Unhoöù;Jir·skova;Ë.p.;1075;;;27351;763023.01;1040215.24;2013-12-05T00:00:00
26620928;533017;Unhoöù;;;174491;Unhoöù;Karla »apka;Ë.p.;1086;;;27351;763032.94;1040045.24;2013-12-05T00:00:00
26667738;533017;Unhoöù;;;174491;Unhoöù;Zd. Hofbauera;Ë.p.;1048;;;27351;763747.27;1039544.38;2014-03-27T00:00:00
26667746;533017;Unhoöù;;;174491;Unhoöù;Zd. Hofbauera;Ë.p.;1049;;;27351;763767.46;1039528.73;2013-12-05T00:00:00
26667754;533017;Unhoöù;;;174491;Unhoöù;Karla »apka;Ë.p.;1084;;;27351;763065.87;1040095.29;2013-12-05T00:00:00
26667762;533017;Unhoöù;;;174491;Unhoöù;Karla »apka;Ë.p.;1085;;;27351;;;2011-07-01T00:00:00
26667771;533017;Unhoöù;;;174491;Unhoöù;J. ämÌda;Ë.p.;1087;;;27351;762997.03;1040036.18;2013-12-05T00:00:00
26667789;533017;Unhoöù;;;174491;Unhoöù;J. ämÌda;Ë.p.;1089;;;27351;763008.44;1040090.11;2013-12-05T00:00:00
26667797;533017;Unhoöù;;;174491;Unhoöù;V Zahrad·ch;Ë.p.;1117;;;27351;763882.51;1039860.03;2013-12-05T00:00:00
26667801;533017;Unhoöù;;;174491;Unhoöù;OkruûnÌ;Ë.p.;1101;;;27351;762998.02;1040494.95;2013-12-05T00:00:00
26667819;533017;Unhoöù;;;174491;Unhoöù;OkruûnÌ;Ë.p.;1102;;;27351;762959.83;1040495.41;2013-12-05T00:00:00
26667827;533017;Unhoöù;;;174491;Unhoöù;OkruûnÌ;Ë.p.;1104;;;27351;762929.21;1040537.39;2013-12-05T00:00:00
27037916;533017;Unhoöù;;;174491;Unhoöù;OkruûnÌ;Ë.p.;1105;;;27351;762930.60;1040560.10;2013-12-05T00:00:00
27037924;533017;Unhoöù;;;174491;Unhoöù;OkruûnÌ;Ë.p.;1108;;;27351;763006.79;1040525.72;2013-12-05T00:00:00
27037932;533017;Unhoöù;;;174491;Unhoöù;K OvËandÏ;Ë.p.;1113;;;27351;763027.60;1040467.02;2013-12-05T00:00:00
27109623;533017;Unhoöù;;;174491;Unhoöù;Husova;Ë.p.;1059;;;27351;762945.68;1040152.13;2013-12-05T00:00:00
27109631;533017;Unhoöù;;;174491;Unhoöù;OkruûnÌ;Ë.p.;1103;;;27351;762933.80;1040498.65;2013-12-05T00:00:00
27172325;533017;Unhoöù;;;174491;Unhoöù;B. NÏmcovÈ;Ë.p.;1099;;;27351;762971.69;1040144.25;2013-12-05T00:00:00
27172431;533017;Unhoöù;;;174491;Unhoöù;Hlubok·;Ë.p.;1144;;;27351;763787.24;1039430.46;2013-12-05T00:00:00
27172449;533017;Unhoöù;;;174491;Unhoöù;Lidick·;Ë.p.;1044;;;27351;;;2011-07-01T00:00:00
27183050;533017;Unhoöù;;;174491;Unhoöù;Karlovarsk·;Ë.ev.;480;;;27351;;;2011-07-01T00:00:00
27221741;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;370;;;27351;764065.66;1039477.44;2013-12-05T00:00:00
27223027;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;428;;;27351;764741.48;1041454.76;2013-12-05T00:00:00
27223035;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;194;;;27351;762967.62;1040730.94;2013-12-05T00:00:00
27223043;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;386;;;27351;766205.12;1043405.30;2013-12-05T00:00:00
27223051;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;440;;;27351;764932.97;1041557.69;2013-12-05T00:00:00
27223060;533017;Unhoöù;;;174491;Unhoöù;Lidick·;Ë.ev.;481;;;27351;763112.17;1040034.52;2013-12-05T00:00:00
27223078;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;487;;;27351;764141.09;1039497.98;2013-12-05T00:00:00
27223086;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;488;;;27351;766197.10;1043731.49;2013-12-05T00:00:00
27223094;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;489;;;27351;766054.59;1043794.80;2013-12-05T00:00:00
27223108;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;490;;;27351;764666.55;1041488.16;2013-12-05T00:00:00
27223116;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;491;;;27351;765132.86;1041941.37;2013-12-05T00:00:00
27223124;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;493;;;27351;765191.71;1043372.57;2013-12-05T00:00:00
27276945;533017;Unhoöù;;;174491;Unhoöù;Hlubok·;Ë.p.;1136;;;27351;763824.39;1039661.75;2013-12-05T00:00:00
27313603;533017;Unhoöù;;;174491;Unhoöù;V Zahrad·ch;Ë.p.;1120;;;27351;763943.79;1039854.15;2013-12-05T00:00:00
27364046;533017;Unhoöù;;;174491;Unhoöù;V Zahrad·ch;Ë.p.;1118;;;27351;763905.49;1039859.00;2013-12-05T00:00:00
27364054;533017;Unhoöù;;;174491;Unhoöù;V Zahrad·ch;Ë.p.;1119;;;27351;763929.31;1039857.48;2013-12-05T00:00:00
27404439;533017;Unhoöù;;;174491;Unhoöù;U Pily;Ë.p.;1157;;;27351;762918.68;1040823.49;2013-12-05T00:00:00
27404447;533017;Unhoöù;;;174491;Unhoöù;U Pily;Ë.p.;1162;;;27351;762960.98;1040873.79;2013-12-05T00:00:00
27415708;533017;Unhoöù;;;174491;Unhoöù;Sv·rovsk·;Ë.p.;1167;;;27351;762965.69;1040910.27;2013-12-05T00:00:00
27415716;533017;Unhoöù;;;174491;Unhoöù;Sv·rovsk·;Ë.p.;1164;;;27351;763019.54;1040914.87;2013-12-05T00:00:00
27415724;533017;Unhoöù;;;174491;Unhoöù;U Pily;Ë.p.;1159;;;27351;762931.53;1040846.47;2013-12-05T00:00:00
27415732;533017;Unhoöù;;;174491;Unhoöù;Sv·rovsk·;Ë.p.;1166;;;27351;762976.76;1040910.17;2013-12-05T00:00:00
27426220;533017;Unhoöù;;;174491;Unhoöù;Sv·rovsk·;Ë.p.;1165;;;27351;763012.82;1040914.17;2013-12-05T00:00:00
27438503;533017;Unhoöù;;;174491;Unhoöù;OkruûnÌ;Ë.p.;1106;;;27351;762963.20;1040552.59;2013-12-05T00:00:00
27438538;533017;Unhoöù;;;174491;Unhoöù;Sv·rovsk·;Ë.p.;1163;;;27351;763006.38;1040880.17;2013-12-05T00:00:00
27438546;533017;Unhoöù;;;174491;Unhoöù;Sv·rovsk·;Ë.p.;1168;;;27351;762933.94;1040909.18;2013-12-05T00:00:00
27438554;533017;Unhoöù;;;174491;Unhoöù;Sv·rovsk·;Ë.p.;1169;;;27351;762922.89;1040909.34;2013-12-05T00:00:00
27438562;533017;Unhoöù;;;174491;Unhoöù;Sv·rovsk·;Ë.p.;1170;;;27351;762888.85;1040907.75;2013-12-05T00:00:00
27438571;533017;Unhoöù;;;174491;Unhoöù;Sv·rovsk·;Ë.p.;1171;;;27351;762877.42;1040907.51;2013-12-05T00:00:00
27438589;533017;Unhoöù;;;174491;Unhoöù;Sv·rovsk·;Ë.p.;1172;;;27351;762879.73;1040870.88;2013-12-05T00:00:00
27438597;533017;Unhoöù;;;174491;Unhoöù;Sv·rovsk·;Ë.p.;1173;;;27351;762870.62;1040949.12;2013-12-05T00:00:00
27438601;533017;Unhoöù;;;174491;Unhoöù;U Pily;Ë.p.;1155;;;27351;762931.40;1040793.44;2013-12-05T00:00:00
27438619;533017;Unhoöù;;;174491;Unhoöù;U Pily;Ë.p.;1156;;;27351;762963.89;1040794.76;2013-12-05T00:00:00
27438627;533017;Unhoöù;;;174491;Unhoöù;U Pily;Ë.p.;1158;;;27351;762963.79;1040823.36;2013-12-05T00:00:00
27438635;533017;Unhoöù;;;174491;Unhoöù;U Pily;Ë.p.;1160;;;27351;762963.19;1040850.46;2013-12-05T00:00:00
27438643;533017;Unhoöù;;;174491;Unhoöù;U Pily;Ë.p.;1161;;;27351;762921.74;1040876.01;2013-12-05T00:00:00
27438651;533017;Unhoöù;;;174491;Unhoöù;Terasy V;Ë.p.;1206;;;27351;764232.88;1040568.10;2013-12-05T00:00:00
27438660;533017;Unhoöù;;;174491;Unhoöù;Terasy V;Ë.p.;1207;;;27351;764215.98;1040560.57;2013-12-05T00:00:00
27438678;533017;Unhoöù;;;174491;Unhoöù;Terasy V;Ë.p.;1208;;;27351;764198.33;1040557.33;2013-12-05T00:00:00
27438686;533017;Unhoöù;;;174491;Unhoöù;Terasy V;Ë.p.;1209;;;27351;764191.66;1040561.43;2013-12-05T00:00:00
27438694;533017;Unhoöù;;;174491;Unhoöù;Terasy IV;Ë.p.;1210;;;27351;764245.64;1040547.84;2013-12-05T00:00:00
27438708;533017;Unhoöù;;;174491;Unhoöù;Terasy IV;Ë.p.;1211;;;27351;764236.16;1040546.56;2013-12-05T00:00:00
27438716;533017;Unhoöù;;;174491;Unhoöù;Terasy IV;Ë.p.;1217;;;27351;764243.54;1040520.09;2013-12-05T00:00:00
27438724;533017;Unhoöù;;;174491;Unhoöù;Terasy IV;Ë.p.;1218;;;27351;764228.19;1040517.28;2013-12-05T00:00:00
27438732;533017;Unhoöù;;;174491;Unhoöù;Terasy IV;Ë.p.;1219;;;27351;764212.85;1040514.59;2013-12-05T00:00:00
27438741;533017;Unhoöù;;;174491;Unhoöù;Terasy IV;Ë.p.;1220;;;27351;764197.75;1040511.78;2013-12-05T00:00:00
27438759;533017;Unhoöù;;;174491;Unhoöù;Terasy IV;Ë.p.;1221;;;27351;764191.30;1040514.12;2013-12-05T00:00:00
27470377;533017;Unhoöù;;;174491;Unhoöù;U JezÌrka;Ë.p.;1174;;;27351;763531.28;1040777.92;2013-12-05T00:00:00
27517217;533017;Unhoöù;;;174491;Unhoöù;Za H¯iötÏm;Ë.p.;1038;;;27351;763661.38;1039829.47;2013-12-05T00:00:00
27517225;533017;Unhoöù;;;174491;Unhoöù;Za H¯iötÏm;Ë.p.;1039;;;27351;;;2011-07-01T00:00:00
27517233;533017;Unhoöù;;;174491;Unhoöù;Wolkerova;Ë.p.;1098;;;27351;763003.07;1040183.89;2013-12-05T00:00:00
27517241;533017;Unhoöù;;;174491;Unhoöù;B. NÏmcovÈ;Ë.p.;1097;;;27351;763003.91;1040141.73;2013-12-05T00:00:00
27517250;533017;Unhoöù;;;174491;Unhoöù;Wolkerova;Ë.p.;1096;;;27351;763028.14;1040181.50;2013-12-05T00:00:00
27517268;533017;Unhoöù;;;174491;Unhoöù;B. NÏmcovÈ;Ë.p.;1095;;;27351;763025.43;1040137.76;2013-12-05T00:00:00
27517276;533017;Unhoöù;;;174491;Unhoöù;Wolkerova;Ë.p.;1094;;;27351;763055.76;1040176.32;2013-12-05T00:00:00
27517284;533017;Unhoöù;;;174491;Unhoöù;B. NÏmcovÈ;Ë.p.;1093;;;27351;763055.00;1040135.00;2013-12-05T00:00:00
27517292;533017;Unhoöù;;;174491;Unhoöù;Wolkerova;Ë.p.;1092;;;27351;763080.21;1040174.49;2013-12-05T00:00:00
27517306;533017;Unhoöù;;;174491;Unhoöù;Karla »apka;Ë.p.;1091;;;27351;763078.11;1040137.05;2013-12-05T00:00:00
27517314;533017;Unhoöù;;;174491;Unhoöù;B. NÏmcovÈ;Ë.p.;1090;;;27351;763035.22;1040110.22;2013-12-05T00:00:00
27517322;533017;Unhoöù;;;174491;Unhoöù;Wolkerova;Ë.p.;1100;;;27351;762977.83;1040185.99;2013-12-05T00:00:00
27517331;533017;Unhoöù;;;174491;Unhoöù;OkruûnÌ;Ë.p.;1107;;;27351;762967.10;1040526.33;2013-12-05T00:00:00
27517349;533017;Unhoöù;;;174491;Unhoöù;OkruûnÌ;Ë.p.;1109;;;27351;762993.14;1040550.37;2013-12-05T00:00:00
27517357;533017;Unhoöù;;;174491;Unhoöù;OkruûnÌ;Ë.p.;1110;;;27351;763037.43;1040544.52;2013-12-05T00:00:00
27517365;533017;Unhoöù;;;174491;Unhoöù;OkruûnÌ;Ë.p.;1111;;;27351;763040.00;1040519.00;2013-12-05T00:00:00
27525198;533017;Unhoöù;;;174491;Unhoöù;K OvËandÏ;Ë.p.;1112;;;27351;763036.40;1040480.81;2014-03-27T00:00:00
27525201;533017;Unhoöù;;;174491;Unhoöù;Hlubok·;Ë.p.;1142;;;27351;763808.94;1039505.25;2013-12-05T00:00:00
27537048;533017;Unhoöù;;;174491;Unhoöù;H¯ebenka;Ë.p.;381;;;27351;766209.29;1043460.99;2013-12-05T00:00:00
27598896;533017;Unhoöù;;;174491;Unhoöù;Jahodov·;Ë.p.;1121;;;27351;763894.30;1039829.61;2013-12-05T00:00:00
27598900;533017;Unhoöù;;;174491;Unhoöù;Jahodov·;Ë.p.;1122;;;27351;763910.02;1039817.01;2014-03-27T00:00:00
27598918;533017;Unhoöù;;;174491;Unhoöù;Jahodov·;Ë.p.;1123;;;27351;763891.40;1039810.01;2013-12-05T00:00:00
27598926;533017;Unhoöù;;;174491;Unhoöù;Terasy III;Ë.p.;1224;;;27351;764218.00;1040498.00;2013-12-05T00:00:00
27598934;533017;Unhoöù;;;174491;Unhoöù;Jahodov·;Ë.p.;1125;;;27351;763888.60;1039790.05;2013-12-05T00:00:00
27598942;533017;Unhoöù;;;174491;Unhoöù;Jahodov·;Ë.p.;1126;;;27351;763932.00;1039779.00;2013-12-05T00:00:00
27598951;533017;Unhoöù;;;174491;Unhoöù;Jahodov·;Ë.p.;1127;;;27351;763883.00;1039765.00;2013-12-05T00:00:00
27598969;533017;Unhoöù;;;174491;Unhoöù;Jahodov·;Ë.p.;1128;;;27351;763903.35;1039764.27;2014-03-28T00:00:00
27598977;533017;Unhoöù;;;174491;Unhoöù;Jahodov·;Ë.p.;1129;;;27351;763892.10;1039746.93;2013-12-05T00:00:00
27598985;533017;Unhoöù;;;174491;Unhoöù;Jahodov·;Ë.p.;1130;;;27351;763902.07;1039746.35;2013-12-05T00:00:00
27598993;533017;Unhoöù;;;174491;Unhoöù;Hlubok·;Ë.p.;1131;;;27351;763852.39;1039802.78;2013-12-05T00:00:00
27599001;533017;Unhoöù;;;174491;Unhoöù;Hlubok·;Ë.p.;1132;;;27351;;;2011-07-01T00:00:00
27651053;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;504;;;27351;764659.57;1041421.26;2013-12-05T00:00:00
27681416;533017;Unhoöù;;;174491;Unhoöù;PÏöina K »eperce;Ë.p.;1177;;;27351;766407.93;1041301.06;2013-12-05T00:00:00
27700585;533017;Unhoöù;;;174491;Unhoöù;Hlubok·;Ë.p.;1133;;;27351;763845.68;1039748.35;2013-12-05T00:00:00
27723186;533017;Unhoöù;;;174491;Unhoöù;Alöova;Ë.p.;1116;;;27351;763914.63;1039900.68;2013-12-05T00:00:00
27723259;533017;Unhoöù;;;174491;Unhoöù;Alöova;Ë.p.;1114;;;27351;763891.90;1039925.26;2013-12-05T00:00:00
27737292;533017;Unhoöù;;;174491;Unhoöù;Hlubok·;Ë.p.;1134;;;27351;763831.53;1039704.79;2013-12-05T00:00:00
27773965;533017;Unhoöù;;;174491;Unhoöù;Terasy IV;Ë.p.;1216;;;27351;764185.10;1040538.12;2013-12-05T00:00:00
27784126;533017;Unhoöù;;;174491;Unhoöù;Wolkerova;Ë.p.;1057;;;27351;762947.92;1040200.95;2014-03-27T00:00:00
27788458;533017;Unhoöù;;;174491;Unhoöù;Terasy IV;Ë.p.;1212;;;27351;764225.73;1040545.03;2013-12-05T00:00:00
27796108;533017;Unhoöù;;;174491;Unhoöù;Alöova;Ë.p.;1115;;;27351;763903.70;1039912.65;2013-12-05T00:00:00
27796141;533017;Unhoöù;;;174491;Unhoöù;Hlubok·;Ë.p.;1140;;;27351;763810.44;1039567.52;2013-12-05T00:00:00
27800989;533017;Unhoöù;;;174491;Unhoöù;Unhoöùsk·;Ë.p.;1176;;;27351;766192.05;1041916.05;2013-12-05T00:00:00
27932214;533017;Unhoöù;;;174491;Unhoöù;Terasy V;Ë.p.;1229;;;27351;764314.92;1040598.04;2013-12-05T00:00:00
27932222;533017;Unhoöù;;;174491;Unhoöù;Terasy V;Ë.p.;1230;;;27351;764304.67;1040598.32;2013-12-05T00:00:00
27932231;533017;Unhoöù;;;174491;Unhoöù;Terasy V;Ë.p.;1231;;;27351;764286.12;1040598.32;2013-12-05T00:00:00
27932249;533017;Unhoöù;;;174491;Unhoöù;Terasy V;Ë.p.;1232;;;27351;764276.56;1040598.46;2013-12-05T00:00:00
27932257;533017;Unhoöù;;;174491;Unhoöù;Terasy IV;Ë.p.;1238;;;27351;764333.48;1040553.86;2013-12-05T00:00:00
27932265;533017;Unhoöù;;;174491;Unhoöù;Terasy V;Ë.p.;1201;;;27351;764227.14;1040590.71;2013-12-05T00:00:00
27957721;533017;Unhoöù;;;174491;Unhoöù;Berounsk·;Ë.p.;1292;;;27351;763940.00;1040967.00;2013-12-05T00:00:00
27961532;533017;Unhoöù;;;174491;Unhoöù;Nad RybnÌkem;Ë.p.;1263;;;27351;764248.00;1040939.00;2013-12-05T00:00:00
27961541;533017;Unhoöù;;;174491;Unhoöù;PÏöina K »eperce;Ë.p.;1293;;;27351;766349.64;1041360.08;2013-12-05T00:00:00
28024257;533017;Unhoöù;;;174491;Unhoöù;Nad RybnÌkem;Ë.p.;1271;;;27351;764135.00;1040991.00;2013-12-05T00:00:00
28031326;533017;Unhoöù;;;174491;Unhoöù;V Zahr·dk·ch;Ë.p.;1018;;;27351;763896.17;1040030.36;2013-12-05T00:00:00
28046242;533017;Unhoöù;;;174491;Unhoöù;Nad RybnÌkem;Ë.p.;1261;;;27351;764220.00;1040912.00;2013-12-05T00:00:00
28053524;533017;Unhoöù;;;174491;Unhoöù;Hlubok·;Ë.p.;1143;;;27351;763803.34;1039462.31;2013-12-05T00:00:00
28053541;533017;Unhoöù;;;174491;Unhoöù;Terasy IV;Ë.p.;1215;;;27351;764195.00;1040540.00;2013-12-05T00:00:00
28053559;533017;Unhoöù;;;174491;Unhoöù;Terasy IV;Ë.p.;1214;;;27351;764205.00;1040542.00;2013-12-05T00:00:00
28053567;533017;Unhoöù;;;174491;Unhoöù;Terasy IV;Ë.p.;1213;;;27351;764215.00;1040543.00;2013-12-05T00:00:00
28053575;533017;Unhoöù;;;174491;Unhoöù;Terasy III;Ë.p.;1222;;;27351;764248.00;1040503.00;2013-12-05T00:00:00
28064348;533017;Unhoöù;;;174491;Unhoöù;SluneËnÌ;Ë.p.;1295;;;27351;764179.00;1040105.00;2013-12-05T00:00:00
28064364;533017;Unhoöù;;;174491;Unhoöù;Jahodov·;Ë.p.;1124;;;27351;763933.00;1039800.00;2013-12-05T00:00:00
28076508;533017;Unhoöù;;;174491;Unhoöù;Terasy V;Ë.p.;1203;;;27351;764201.00;1040586.00;2013-12-05T00:00:00
28076516;533017;Unhoöù;;;174491;Unhoöù;Terasy V;Ë.p.;1205;;;27351;764176.00;1040582.00;2013-12-05T00:00:00
28076524;533017;Unhoöù;;;174491;Unhoöù;Terasy V;Ë.p.;1204;;;27351;764186.00;1040584.00;2013-12-05T00:00:00
28076532;533017;Unhoöù;;;174491;Unhoöù;Terasy V;Ë.p.;1202;;;27351;764214.49;1040579.94;2013-12-05T00:00:00
28076541;533017;Unhoöù;;;174491;Unhoöù;Terasy V;Ë.p.;1200;;;27351;764237.45;1040592.23;2013-12-05T00:00:00
28080513;533017;Unhoöù;;;174491;Unhoöù;Terasy V;Ë.p.;1228;;;27351;764333.09;1040595.99;2016-04-25T00:00:00
28080521;533017;Unhoöù;;;174491;Unhoöù;Terasy V;Ë.p.;1227;;;27351;764344.00;1040598.00;2013-12-05T00:00:00
28080530;533017;Unhoöù;;;174491;Unhoöù;Terasy III;Ë.p.;1226;;;27351;764182.52;1040492.34;2013-12-05T00:00:00
28080548;533017;Unhoöù;;;174491;Unhoöù;Terasy III;Ë.p.;1225;;;27351;764208.00;1040496.00;2013-12-05T00:00:00
