KÛd ADM;KÛd obce;N·zev obce;N·zev MOMC;N·zev MOP;KÛd Ë·sti obce;N·zev Ë·sti obce;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
27043983;538051;Baöù;;;1121;Baöù;HovorËovick·;Ë.p.;699;;;25065;736494.75;1030695.69;2013-12-06T00:00:00
27043991;538051;Baöù;;;1121;Baöù;HovorËovick·;Ë.p.;700;;;25065;736504.41;1030718.83;2013-12-06T00:00:00
27044009;538051;Baöù;;;1121;Baöù;HovorËovick·;Ë.p.;701;;;25065;736515.72;1030740.97;2015-04-20T00:00:00
27044017;538051;Baöù;;;1121;Baöù;HovorËovick·;Ë.p.;702;;;25065;;;2011-07-01T00:00:00
27044025;538051;Baöù;;;1121;Baöù;HovorËovick·;Ë.p.;703;;;25065;736513.82;1030809.01;2013-12-06T00:00:00
27044033;538051;Baöù;;;1121;Baöù;HovorËovick·;Ë.p.;704;;;25065;736516.19;1030824.88;2013-12-06T00:00:00
27044041;538051;Baöù;;;1121;Baöù;HovorËovick·;Ë.p.;705;;;25065;736517.56;1030836.65;2013-12-06T00:00:00
27044050;538051;Baöù;;;1121;Baöù;HovorËovick·;Ë.p.;706;;;25065;736520.75;1030850.61;2013-12-06T00:00:00
27044068;538051;Baöù;;;1121;Baöù;HovorËovick·;Ë.p.;707;;;25065;736521.28;1030870.63;2013-12-06T00:00:00
27044076;538051;Baöù;;;1121;Baöù;HovorËovick·;Ë.p.;708;;;25065;736522.54;1030881.00;2013-12-06T00:00:00
27044084;538051;Baöù;;;1121;Baöù;HovorËovick·;Ë.p.;709;;;25065;736523.57;1030892.72;2013-12-06T00:00:00
27044092;538051;Baöù;;;1121;Baöù;HovorËovick·;Ë.p.;710;;;25065;736525.31;1030907.53;2013-12-06T00:00:00
27044106;538051;Baöù;;;1121;Baöù;Brand˝sk·;Ë.p.;711;;;25065;736493.80;1030917.55;2013-12-06T00:00:00
27044114;538051;Baöù;;;1121;Baöù;Brand˝sk·;Ë.p.;712;;;25065;736489.49;1030903.39;2013-12-06T00:00:00
27044122;538051;Baöù;;;1121;Baöù;Brand˝sk·;Ë.p.;713;;;25065;736491.88;1030896.65;2013-12-06T00:00:00
27044131;538051;Baöù;;;1121;Baöù;Brand˝sk·;Ë.p.;714;;;25065;736488.13;1030891.74;2013-12-06T00:00:00
27044149;538051;Baöù;;;1121;Baöù;Brand˝sk·;Ë.p.;715;;;25065;736488.18;1030884.58;2013-12-06T00:00:00
27044157;538051;Baöù;;;1121;Baöù;Brand˝sk·;Ë.p.;716;;;25065;736479.94;1030866.14;2013-12-06T00:00:00
27044165;538051;Baöù;;;1121;Baöù;Brand˝sk·;Ë.p.;717;;;25065;736478.71;1030852.58;2013-12-06T00:00:00
27044173;538051;Baöù;;;1121;Baöù;Brand˝sk·;Ë.p.;718;;;25065;736477.48;1030846.08;2013-12-06T00:00:00
27044181;538051;Baöù;;;1121;Baöù;Brand˝sk·;Ë.p.;719;;;25065;736475.47;1030838.91;2013-12-06T00:00:00
27044190;538051;Baöù;;;1121;Baöù;Brand˝sk·;Ë.p.;720;;;25065;736473.12;1030831.74;2013-12-06T00:00:00
27044203;538051;Baöù;;;1121;Baöù;Brand˝sk·;Ë.p.;721;;;25065;736469.43;1030818.40;2013-12-06T00:00:00
27044211;538051;Baöù;;;1121;Baöù;Brand˝sk·;Ë.p.;722;;;25065;736463.02;1030777.91;2013-12-06T00:00:00
27044220;538051;Baöù;;;1121;Baöù;Brand˝sk·;Ë.p.;723;;;25065;;;2011-07-01T00:00:00
27044238;538051;Baöù;;;1121;Baöù;Brand˝sk·;Ë.p.;724;;;25065;736452.84;1030723.33;2013-12-06T00:00:00
27044246;538051;Baöù;;;1121;Baöù;Brand˝sk·;Ë.p.;725;;;25065;736446.87;1030707.78;2013-12-06T00:00:00
27044254;538051;Baöù;;;1121;Baöù;Brand˝sk·;Ë.p.;726;;;25065;736439.77;1030684.11;2013-12-06T00:00:00
27044262;538051;Baöù;;;1121;Baöù;Brand˝sk·;Ë.p.;727;;;25065;;;2011-07-01T00:00:00
27044271;538051;Baöù;;;1121;Baöù;Brand˝sk·;Ë.p.;728;;;25065;736404.26;1030658.94;2013-12-06T00:00:00
27044289;538051;Baöù;;;1121;Baöù;Brand˝sk·;Ë.p.;729;;;25065;736406.74;1030685.86;2013-12-06T00:00:00
27044297;538051;Baöù;;;1121;Baöù;Brand˝sk·;Ë.p.;730;;;25065;736413.33;1030712.92;2013-12-06T00:00:00
27044301;538051;Baöù;;;1121;Baöù;Brand˝sk·;Ë.p.;731;;;25065;736419.15;1030738.13;2013-12-06T00:00:00
27044319;538051;Baöù;;;1121;Baöù;Brand˝sk·;Ë.p.;732;;;25065;;;2011-07-01T00:00:00
27044327;538051;Baöù;;;1121;Baöù;Brand˝sk·;Ë.p.;733;;;25065;736427.07;1030793.75;2013-12-06T00:00:00
27044335;538051;Baöù;;;1121;Baöù;Brand˝sk·;Ë.p.;734;;;25065;736436.52;1030825.77;2013-12-06T00:00:00
27044343;538051;Baöù;;;1121;Baöù;Brand˝sk·;Ë.p.;735;;;25065;736438.37;1030841.56;2013-12-06T00:00:00
27044351;538051;Baöù;;;1121;Baöù;Brand˝sk·;Ë.p.;736;;;25065;736444.71;1030846.87;2013-12-06T00:00:00
27044360;538051;Baöù;;;1121;Baöù;Brand˝sk·;Ë.p.;737;;;25065;736442.53;1030852.10;2013-12-06T00:00:00
27044378;538051;Baöù;;;1121;Baöù;Brand˝sk·;Ë.p.;738;;;25065;736447.82;1030857.10;2013-12-06T00:00:00
27044386;538051;Baöù;;;1121;Baöù;Brand˝sk·;Ë.p.;739;;;25065;736445.95;1030868.80;2013-12-06T00:00:00
27044394;538051;Baöù;;;1121;Baöù;Brand˝sk·;Ë.p.;740;;;25065;736449.24;1030888.63;2013-12-06T00:00:00
27044408;538051;Baöù;;;1121;Baöù;Brand˝sk·;Ë.p.;741;;;25065;736450.78;1030893.81;2013-12-06T00:00:00
27044416;538051;Baöù;;;1121;Baöù;Brand˝sk·;Ë.p.;742;;;25065;736451.49;1030898.58;2013-12-06T00:00:00
27044424;538051;Baöù;;;1121;Baöù;Brand˝sk·;Ë.p.;743;;;25065;736452.79;1030902.99;2013-12-06T00:00:00
27044432;538051;Baöù;;;1121;Baöù;Brand˝sk·;Ë.p.;744;;;25065;736453.74;1030906.89;2013-12-06T00:00:00
27044441;538051;Baöù;;;1121;Baöù;Brand˝sk·;Ë.p.;745;;;25065;736455.48;1030912.25;2013-12-06T00:00:00
27044459;538051;Baöù;;;1121;Baöù;Brand˝sk·;Ë.p.;746;;;25065;736460.93;1030926.10;2013-12-06T00:00:00
27044467;538051;Baöù;;;1121;Baöù;Kosteleck·;Ë.p.;747;;;25065;736411.02;1030936.53;2013-12-06T00:00:00
27044475;538051;Baöù;;;1121;Baöù;Kosteleck·;Ë.p.;748;;;25065;736410.98;1030922.59;2013-12-06T00:00:00
27044483;538051;Baöù;;;1121;Baöù;Kosteleck·;Ë.p.;749;;;25065;736409.28;1030915.59;2013-12-06T00:00:00
27044491;538051;Baöù;;;1121;Baöù;Kosteleck·;Ë.p.;750;;;25065;736409.00;1030910.29;2013-12-06T00:00:00
27044505;538051;Baöù;;;1121;Baöù;Kosteleck·;Ë.p.;751;;;25065;736407.94;1030904.14;2013-12-06T00:00:00
27044513;538051;Baöù;;;1121;Baöù;Kosteleck·;Ë.p.;752;;;25065;736402.70;1030884.62;2013-12-06T00:00:00
27044521;538051;Baöù;;;1121;Baöù;Kosteleck·;Ë.p.;753;;;25065;736399.96;1030870.97;2013-12-06T00:00:00
27044530;538051;Baöù;;;1121;Baöù;Kosteleck·;Ë.p.;754;;;25065;736397.63;1030857.96;2013-12-06T00:00:00
27044548;538051;Baöù;;;1121;Baöù;Kosteleck·;Ë.p.;755;;;25065;736394.67;1030842.17;2013-12-06T00:00:00
27044556;538051;Baöù;;;1121;Baöù;Kosteleck·;Ë.p.;756;;;25065;736387.48;1030801.49;2013-12-06T00:00:00
27044564;538051;Baöù;;;1121;Baöù;Kosteleck·;Ë.p.;757;;;25065;736388.46;1030777.54;2013-12-06T00:00:00
27044572;538051;Baöù;;;1121;Baöù;Kosteleck·;Ë.p.;758;;;25065;736378.01;1030748.20;2013-12-06T00:00:00
27044581;538051;Baöù;;;1121;Baöù;Kosteleck·;Ë.p.;759;;;25065;736371.54;1030728.19;2013-12-06T00:00:00
27044599;538051;Baöù;;;1121;Baöù;Kosteleck·;Ë.p.;760;;;25065;736365.35;1030695.13;2013-12-06T00:00:00
27044602;538051;Baöù;;;1121;Baöù;Kosteleck·;Ë.p.;761;;;25065;;;2011-07-01T00:00:00
27044611;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;762;;;25065;736325.02;1030689.65;2016-06-08T00:00:00
27044629;538051;Baöù;;;1121;Baöù;Kosteleck·;Ë.p.;763;;;25065;736345.87;1030729.33;2014-09-17T00:00:00
27044637;538051;Baöù;;;1121;Baöù;Kosteleck·;Ë.p.;764;;;25065;;;2011-07-01T00:00:00
27044645;538051;Baöù;;;1121;Baöù;Kosteleck·;Ë.p.;765;;;25065;;;2011-07-01T00:00:00
27044653;538051;Baöù;;;1121;Baöù;Kosteleck·;Ë.p.;766;;;25065;736355.06;1030802.42;2013-12-06T00:00:00
27044661;538051;Baöù;;;1121;Baöù;Kosteleck·;Ë.p.;767;;;25065;736369.93;1030849.14;2013-12-06T00:00:00
27044670;538051;Baöù;;;1121;Baöù;Kosteleck·;Ë.p.;768;;;25065;736370.66;1030864.22;2013-12-06T00:00:00
27044688;538051;Baöù;;;1121;Baöù;Kosteleck·;Ë.p.;769;;;25065;736371.02;1030870.10;2013-12-06T00:00:00
27044696;538051;Baöù;;;1121;Baöù;Kosteleck·;Ë.p.;770;;;25065;736372.11;1030874.37;2013-12-06T00:00:00
27044700;538051;Baöù;;;1121;Baöù;Kosteleck·;Ë.p.;771;;;25065;736374.64;1030880.34;2013-12-06T00:00:00
27044718;538051;Baöù;;;1121;Baöù;Kosteleck·;Ë.p.;772;;;25065;736373.30;1030900.11;2013-12-06T00:00:00
27044726;538051;Baöù;;;1121;Baöù;Kosteleck·;Ë.p.;773;;;25065;736375.29;1030913.20;2013-12-06T00:00:00
27044734;538051;Baöù;;;1121;Baöù;Kosteleck·;Ë.p.;774;;;25065;736383.45;1030924.81;2013-12-06T00:00:00
27044742;538051;Baöù;;;1121;Baöù;Kosteleck·;Ë.p.;775;;;25065;736380.35;1030939.92;2013-12-06T00:00:00
27044751;538051;Baöù;;;1121;Baöù;Neratovick·;Ë.p.;776;;;25065;736340.93;1030944.14;2013-12-06T00:00:00
27044769;538051;Baöù;;;1121;Baöù;Neratovick·;Ë.p.;777;;;25065;736339.18;1030929.47;2013-12-06T00:00:00
27044777;538051;Baöù;;;1121;Baöù;Neratovick·;Ë.p.;778;;;25065;736337.54;1030923.21;2013-12-06T00:00:00
27044785;538051;Baöù;;;1121;Baöù;Neratovick·;Ë.p.;779;;;25065;736336.52;1030917.98;2013-12-06T00:00:00
27044793;538051;Baöù;;;1121;Baöù;Neratovick·;Ë.p.;780;;;25065;736335.80;1030911.62;2013-12-06T00:00:00
27044807;538051;Baöù;;;1121;Baöù;Neratovick·;Ë.p.;781;;;25065;736331.80;1030896.74;2013-12-06T00:00:00
27044815;538051;Baöù;;;1121;Baöù;Neratovick·;Ë.p.;782;;;25065;736329.09;1030886.96;2013-12-06T00:00:00
27044823;538051;Baöù;;;1121;Baöù;Neratovick·;Ë.p.;783;;;25065;736326.33;1030875.51;2013-12-06T00:00:00
27044831;538051;Baöù;;;1121;Baöù;Neratovick·;Ë.p.;784;;;25065;736324.06;1030860.61;2013-12-06T00:00:00
27044840;538051;Baöù;;;1121;Baöù;Neratovick·;Ë.p.;785;;;25065;736321.14;1030822.79;2013-12-06T00:00:00
27044858;538051;Baöù;;;1121;Baöù;Neratovick·;Ë.p.;786;;;25065;736310.96;1030783.87;2013-12-06T00:00:00
27044866;538051;Baöù;;;1121;Baöù;Neratovick·;Ë.p.;787;;;25065;736302.91;1030753.73;2014-07-16T00:00:00
27044874;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;788;;;25065;736298.63;1030719.33;2014-10-15T00:00:00
27044882;538051;Baöù;;;1121;Baöù;Neratovick·;Ë.p.;789;;;25065;736282.68;1030784.41;2013-12-06T00:00:00
27044891;538051;Baöù;;;1121;Baöù;Neratovick·;Ë.p.;790;;;25065;736294.04;1030831.50;2014-11-12T00:00:00
27044904;538051;Baöù;;;1121;Baöù;Neratovick·;Ë.p.;791;;;25065;736293.86;1030868.07;2013-12-06T00:00:00
27044912;538051;Baöù;;;1121;Baöù;Neratovick·;Ë.p.;792;;;25065;736293.50;1030881.73;2013-12-06T00:00:00
27044921;538051;Baöù;;;1121;Baöù;Neratovick·;Ë.p.;793;;;25065;736295.82;1030889.09;2013-12-06T00:00:00
27044939;538051;Baöù;;;1121;Baöù;Neratovick·;Ë.p.;794;;;25065;736296.60;1030893.03;2013-12-06T00:00:00
27044947;538051;Baöù;;;1121;Baöù;Neratovick·;Ë.p.;795;;;25065;736298.17;1030898.52;2013-12-06T00:00:00
27044955;538051;Baöù;;;1121;Baöù;Neratovick·;Ë.p.;796;;;25065;736302.53;1030912.47;2013-12-06T00:00:00
27044963;538051;Baöù;;;1121;Baöù;Neratovick·;Ë.p.;797;;;25065;736304.64;1030923.60;2013-12-06T00:00:00
27044971;538051;Baöù;;;1121;Baöù;Neratovick·;Ë.p.;798;;;25065;736306.41;1030933.62;2013-12-06T00:00:00
27044980;538051;Baöù;;;1121;Baöù;Neratovick·;Ë.p.;799;;;25065;736309.73;1030947.77;2013-12-06T00:00:00
27044998;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;800;;;25065;736279.93;1030991.07;2013-12-06T00:00:00
27045005;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;801;;;25065;736287.05;1030989.37;2013-12-06T00:00:00
27045013;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;802;;;25065;736291.47;1030987.95;2013-12-06T00:00:00
27045021;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;803;;;25065;736295.66;1030987.26;2013-12-06T00:00:00
27045030;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;804;;;25065;736310.95;1030983.77;2013-12-06T00:00:00
27045048;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;805;;;25065;736322.45;1030982.05;2013-12-06T00:00:00
27045056;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;806;;;25065;736337.28;1030982.06;2013-12-06T00:00:00
27045064;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;807;;;25065;736344.14;1030981.55;2013-12-06T00:00:00
27045072;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;808;;;25065;736349.91;1030980.64;2013-12-06T00:00:00
27045081;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;809;;;25065;736355.83;1030978.01;2013-12-06T00:00:00
27045099;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;810;;;25065;736371.97;1030977.37;2013-12-06T00:00:00
27045102;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;811;;;25065;736381.64;1030975.87;2013-12-06T00:00:00
27045111;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;812;;;25065;736397.71;1030974.48;2013-12-06T00:00:00
27045129;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;813;;;25065;736405.02;1030974.23;2013-12-06T00:00:00
27045137;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;814;;;25065;736410.69;1030973.29;2013-12-06T00:00:00
27045145;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;815;;;25065;736417.09;1030972.46;2013-12-06T00:00:00
27045153;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;816;;;25065;736433.12;1030968.97;2013-12-06T00:00:00
27045161;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;817;;;25065;736443.95;1030967.61;2013-12-06T00:00:00
27045170;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;818;;;25065;736459.47;1030965.53;2013-12-06T00:00:00
27045188;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;819;;;25065;736465.15;1030964.36;2013-12-06T00:00:00
27045196;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;820;;;25065;736469.38;1030962.63;2013-12-06T00:00:00
27045200;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;821;;;25065;736476.62;1030960.86;2013-12-06T00:00:00
27127273;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;634;;;25065;736590.95;1030796.84;2013-12-06T00:00:00
27155081;538051;Baöù;;;1121;Baöù;;Ë.p.;184;;;25065;737136.04;1030473.37;2013-12-06T00:00:00
27192725;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;619;;;25065;736638.87;1030863.35;2013-12-06T00:00:00
27207404;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;620;;;25065;736639.34;1030869.07;2013-12-06T00:00:00
27207412;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;629;;;25065;736601.99;1030848.28;2013-12-06T00:00:00
27224198;538051;Baöù;;;1121;Baöù;Kojetick·;Ë.p.;611;;;25065;736676.77;1030809.67;2013-12-06T00:00:00
27232085;538051;Baöù;;;1121;Baöù;Za äkolkou;Ë.p.;195;;;25065;737549.00;1030665.00;2013-12-06T00:00:00
27233014;538051;Baöù;;;1121;Baöù;Na Horku;Ë.p.;196;;;25065;736724.16;1030319.89;2013-12-06T00:00:00
27281469;538051;Baöù;;;1121;Baöù;Za äkolkou;Ë.p.;197;;;25065;737578.58;1030685.21;2013-12-06T00:00:00
27281477;538051;Baöù;;;1121;Baöù;LÌbeznick·;Ë.p.;198;;;25065;737079.77;1030935.66;2013-12-06T00:00:00
27281485;538051;Baöù;;;1121;Baöù;Letn·;Ë.p.;199;;;25065;737113.14;1030931.20;2013-12-06T00:00:00
27281493;538051;Baöù;;;1121;Baöù;HlavnÌ;Ë.p.;259;;;25065;737793.73;1030510.64;2013-12-06T00:00:00
27281507;538051;Baöù;;;1121;Baöù;K RybnÌku;Ë.p.;260;;;25065;737888.76;1030324.30;2013-12-06T00:00:00
27433005;538051;Baöù;;;1121;Baöù;Do PolÌ;Ë.p.;401;;;25065;;;2011-07-01T00:00:00
27433013;538051;Baöù;;;1121;Baöù;Do PolÌ;Ë.p.;402;;;25065;737011.00;1030354.00;2013-12-06T00:00:00
27433021;538051;Baöù;;;1121;Baöù;Do PolÌ;Ë.p.;403;;;25065;737033.94;1030343.15;2013-12-06T00:00:00
27433030;538051;Baöù;;;1121;Baöù;Do PolÌ;Ë.p.;404;;;25065;737058.62;1030329.76;2013-12-06T00:00:00
27433048;538051;Baöù;;;1121;Baöù;Do PolÌ;Ë.p.;405;;;25065;737088.00;1030328.00;2013-12-06T00:00:00
27433056;538051;Baöù;;;1121;Baöù;Do PolÌ;Ë.p.;406;;;25065;737105.93;1030309.56;2013-12-06T00:00:00
27433064;538051;Baöù;;;1121;Baöù;Do PolÌ;Ë.p.;407;;;25065;737125.65;1030301.56;2013-12-06T00:00:00
27433072;538051;Baöù;;;1121;Baöù;Na Horku;Ë.p.;410;;;25065;736778.58;1030355.49;2013-12-06T00:00:00
27480691;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;617;;;25065;736630.20;1030826.57;2013-12-06T00:00:00
27501396;538051;Baöù;;;1121;Baöù;Letn·;Ë.p.;61;;;25065;737048.12;1030848.96;2013-12-06T00:00:00
27552411;538051;Baöù;;;1121;Baöù;Do PolÌ;Ë.p.;408;;;25065;737075.12;1030408.26;2013-12-06T00:00:00
27552420;538051;Baöù;;;1121;Baöù;Do PolÌ;Ë.p.;409;;;25065;737130.00;1030385.00;2013-12-06T00:00:00
27605167;538051;Baöù;;;1121;Baöù;K Lesu;Ë.p.;262;;;25065;738224.93;1031058.40;2013-12-06T00:00:00
27605175;538051;Baöù;;;1121;Baöù;K Lesu;Ë.p.;263;;;25065;;;2011-07-01T00:00:00
27656209;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;631;;;25065;736593.96;1030823.90;2013-12-06T00:00:00
27664406;538051;Baöù;;;1121;Baöù;Neratovick·;Ë.p.;823;;;25065;;;2011-07-01T00:00:00
27664414;538051;Baöù;;;1121;Baöù;Neratovick·;Ë.p.;824;;;25065;;;2011-07-01T00:00:00
27664422;538051;Baöù;;;1121;Baöù;Neratovick·;Ë.p.;825;;;25065;736321.86;1030816.07;2013-12-06T00:00:00
27664431;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;826;;;25065;736252.32;1030846.26;2013-12-06T00:00:00
27687988;538051;Baöù;;;1121;Baöù;Nad RybnÌkem;Ë.p.;5;;;25065;736979.43;1030555.90;2013-12-06T00:00:00
27687996;538051;Baöù;;;1121;Baöù;Za Vilou;Ë.p.;261;;;25065;737941.75;1030542.26;2015-03-11T00:00:00
27688003;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;822;;;25065;736586.95;1030937.95;2013-12-06T00:00:00
27742237;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;615;;;25065;736628.34;1030816.06;2013-12-06T00:00:00
27743012;538051;Baöù;;;1121;Baöù;Ke H¯iöti;Ë.p.;24;;;25065;737634.49;1030532.24;2013-12-06T00:00:00
27749819;538051;Baöù;;;1121;Baöù;Letn·;Ë.p.;71;;;25065;;;2011-07-01T00:00:00
27796914;538051;Baöù;;;1121;Baöù;K äÌbrovce;Ë.p.;851;;;25065;737390.91;1030833.37;2016-06-15T00:00:00
27796922;538051;Baöù;;;1121;Baöù;K äÌbrovce;Ë.p.;852;;;25065;;;2011-07-01T00:00:00
27796931;538051;Baöù;;;1121;Baöù;K äÌbrovce;Ë.p.;853;;;25065;;;2011-07-01T00:00:00
27796949;538051;Baöù;;;1121;Baöù;K äÌbrovce;Ë.p.;854;;;25065;737330.89;1030847.66;2016-10-03T00:00:00
27796957;538051;Baöù;;;1121;Baöù;K äÌbrovce;Ë.p.;855;;;25065;737308.20;1030858.00;2016-10-03T00:00:00
27796965;538051;Baöù;;;1121;Baöù;K äÌbrovce;Ë.p.;856;;;25065;737289.26;1030864.62;2014-10-08T00:00:00
27796973;538051;Baöù;;;1121;Baöù;K äÌbrovce;Ë.p.;857;;;25065;737314.00;1030898.00;2013-12-06T00:00:00
27796981;538051;Baöù;;;1121;Baöù;K äÌbrovce;Ë.p.;858;;;25065;737335.11;1030894.07;2013-12-06T00:00:00
27796990;538051;Baöù;;;1121;Baöù;K äÌbrovce;Ë.p.;859;;;25065;737359.21;1030886.04;2013-12-06T00:00:00
27797007;538051;Baöù;;;1121;Baöù;K äÌbrovce;Ë.p.;860;;;25065;737383.36;1030875.81;2013-12-06T00:00:00
27797015;538051;Baöù;;;1121;Baöù;K äÌbrovce;Ë.p.;861;;;25065;737408.12;1030867.91;2013-12-06T00:00:00
27797023;538051;Baöù;;;1121;Baöù;K äÌbrovce;Ë.p.;862;;;25065;;;2011-07-01T00:00:00
27797031;538051;Baöù;;;1121;Baöù;K äÌbrovce;Ë.p.;863;;;25065;737391.37;1030895.54;2015-11-11T00:00:00
27797040;538051;Baöù;;;1121;Baöù;K äÌbrovce;Ë.p.;864;;;25065;;;2011-07-01T00:00:00
27797058;538051;Baöù;;;1121;Baöù;K äÌbrovce;Ë.p.;865;;;25065;737345.51;1030917.03;2013-12-06T00:00:00
27797066;538051;Baöù;;;1121;Baöù;K äÌbrovce;Ë.p.;866;;;25065;737320.89;1030933.67;2014-06-13T00:00:00
27797074;538051;Baöù;;;1121;Baöù;K äÌbrovce;Ë.p.;867;;;25065;737329.00;1030958.00;2013-12-06T00:00:00
27797082;538051;Baöù;;;1121;Baöù;K äÌbrovce;Ë.p.;868;;;25065;737350.00;1030951.00;2013-12-06T00:00:00
27797091;538051;Baöù;;;1121;Baöù;K äÌbrovce;Ë.p.;869;;;25065;;;2011-07-01T00:00:00
27797104;538051;Baöù;;;1121;Baöù;K äÌbrovce;Ë.p.;870;;;25065;737392.00;1030936.00;2013-12-06T00:00:00
27797112;538051;Baöù;;;1121;Baöù;K äÌbrovce;Ë.p.;871;;;25065;737413.55;1030929.83;2013-12-06T00:00:00
27797121;538051;Baöù;;;1121;Baöù;K äÌbrovce;Ë.p.;872;;;25065;737432.81;1030917.73;2013-12-06T00:00:00
27797139;538051;Baöù;;;1121;Baöù;Bo¯anovick·;Ë.p.;873;;;25065;;;2011-07-01T00:00:00
27797147;538051;Baöù;;;1121;Baöù;Bo¯anovick·;Ë.p.;874;;;25065;737247.12;1030918.33;2013-12-06T00:00:00
27797155;538051;Baöù;;;1121;Baöù;Bo¯anovick·;Ë.p.;875;;;25065;737219.00;1030931.00;2013-12-06T00:00:00
27797163;538051;Baöù;;;1121;Baöù;Bo¯anovick·;Ë.p.;876;;;25065;737186.00;1030937.00;2013-12-06T00:00:00
27797171;538051;Baöù;;;1121;Baöù;Bo¯anovick·;Ë.p.;877;;;25065;737159.00;1030952.00;2013-12-06T00:00:00
27797180;538051;Baöù;;;1121;Baöù;Bo¯anovick·;Ë.p.;878;;;25065;;;2011-07-01T00:00:00
27797198;538051;Baöù;;;1121;Baöù;Bo¯anovick·;Ë.p.;879;;;25065;;;2011-07-01T00:00:00
27797201;538051;Baöù;;;1121;Baöù;Bo¯anovick·;Ë.p.;880;;;25065;737091.00;1030974.00;2013-12-06T00:00:00
27797210;538051;Baöù;;;1121;Baöù;Bo¯anovick·;Ë.p.;881;;;25065;737051.34;1030987.10;2013-12-06T00:00:00
27797228;538051;Baöù;;;1121;Baöù;Bo¯anovick·;Ë.p.;882;;;25065;737024.23;1030997.10;2013-12-06T00:00:00
27797236;538051;Baöù;;;1121;Baöù;Na LibovÌnek;Ë.p.;883;;;25065;736986.37;1030981.03;2013-12-06T00:00:00
27797244;538051;Baöù;;;1121;Baöù;Na LibovÌnek;Ë.p.;884;;;25065;736958.32;1030992.29;2013-12-06T00:00:00
27797252;538051;Baöù;;;1121;Baöù;Na LibovÌnek;Ë.p.;885;;;25065;736928.85;1031004.13;2013-12-06T00:00:00
27797261;538051;Baöù;;;1121;Baöù;Na LibovÌnek;Ë.p.;886;;;25065;736903.00;1031010.00;2013-12-06T00:00:00
27797279;538051;Baöù;;;1121;Baöù;Na LibovÌnek;Ë.p.;887;;;25065;736995.04;1031019.79;2013-12-06T00:00:00
27797287;538051;Baöù;;;1121;Baöù;Na LibovÌnek;Ë.p.;888;;;25065;;;2011-07-01T00:00:00
27797295;538051;Baöù;;;1121;Baöù;Na LibovÌnek;Ë.p.;889;;;25065;736928.45;1031037.12;2013-12-06T00:00:00
27797309;538051;Baöù;;;1121;Baöù;Na LibovÌnek;Ë.p.;890;;;25065;736932.22;1031063.07;2013-12-06T00:00:00
27797317;538051;Baöù;;;1121;Baöù;Na LibovÌnek;Ë.p.;891;;;25065;736937.83;1031081.83;2013-12-06T00:00:00
27797325;538051;Baöù;;;1121;Baöù;Na LibovÌnek;Ë.p.;892;;;25065;;;2011-07-01T00:00:00
27797333;538051;Baöù;;;1121;Baöù;Na LibovÌnek;Ë.p.;893;;;25065;737008.71;1031073.85;2013-12-06T00:00:00
27797341;538051;Baöù;;;1121;Baöù;Na LibovÌnek;Ë.p.;894;;;25065;737004.09;1031045.52;2013-12-06T00:00:00
